172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.009 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.027 uct="0.000" uht="0.002" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.012 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.012 uct="0.002" uht="0.003" urt="0.011"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.062 uct="0.001" uht="0.002" urt="0.062"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.009 uct="0.002" uht="0.003" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.010 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.023 uct="0.000" uht="0.001" urt="0.013"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.011 uct="0.000" uht="0.002" urt="0.012"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.014 uct="0.001" uht="0.002" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.010 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.014 uct="0.002" uht="0.004" urt="0.013"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.022 uct="0.001" uht="0.002" urt="0.021"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.042 uct="0.002" uht="0.004" urt="0.043"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.029 uct="0.001" uht="0.001" urt="0.030"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.018 uct="0.002" uht="0.003" urt="0.018"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.025 uct="0.000" uht="0.001" urt="0.024"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.013 uct="0.002" uht="0.003" urt="0.012"
172.31.91.109 [05/Jun/2023:06:38:27 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.016 uct="0.001" uht="0.003" urt="0.016"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.024 uct="0.000" uht="0.002" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.012 uct="0.001" uht="0.003" urt="0.012"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.015 uct="0.001" uht="0.002" urt="0.013"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.009 uct="0.000" uht="0.001" urt="0.007"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.008 uct="0.000" uht="0.001" urt="0.007"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.016 uct="0.000" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.017 uct="0.000" uht="0.001" urt="0.017"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.014 uct="0.000" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.013 uct="0.000" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.010 uct="0.001" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.009 uct="0.001" uht="0.002" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.010 uct="0.000" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.018 uct="0.000" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.020 uct="0.000" uht="0.003" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.011 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.015 uct="0.001" uht="0.002" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.010 uct="0.001" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.014 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.012 uct="0.001" uht="0.002" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.036 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.040 uct="0.001" uht="0.002" urt="0.011"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.039 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.046 uct="0.000" uht="0.001" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.041 uct="0.000" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.034 uct="0.000" uht="0.001" urt="0.007"
172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.041 uct="0.000" uht="0.001" urt="0.009"
